textID,text,sentiments,target,Age
ca57a8830c,both electronic keys stopped working. there is no keyhole!,negative,-1,21-30
0f0a1d8c75,Good,positive,1,31-45
187745f502,poor tony,negative,-1,46-60
a78ef3e0d0,Goodmorning,positive,1,60-70
5010f92b03,I don`t really feel like,negative,-1,70-100
1a88179ebb,"I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too",positive,1,0-20
625feab260,Saw a black snake in the garden.  Went back for a picture and it was gone,neutral,0,21-30
45b0430eb9,best,positive,1,31-45
86462cc997,No waterfront anymore,negative,-1,46-60
b499204c32,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,positive,1,60-70
60d0bb5840,feeling like poop!,negative,-1,70-100
a52203dd88,excited,positive,1,0-20
e8770f1c78,then you cry ...,negative,-1,21-30
4016e4cf72,Discovered  and  are sharing on G reader with me and didn`t even know it. Sigh.... I`m such a G reader newb.,neutral,0,31-45
4dc7327dd8,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has",neutral,0,46-60
f5c5fbc40b,"If u do, please pray 4 me.  Lord knows I need it.",neutral,0,60-70
124e448e00,aaaaaw i want to live in the USA,neutral,0,70-100
641db1b766,Morning tweeple,positive,1,0-20
7286b251ca,"Hey, I didn`t get any !!!",neutral,0,21-30
4a704b77f2,#NAME?,positive,1,31-45
d046aa63bc,"That makes my day so much better, it`s been a rough one. Did I mention I love the new photo!",neutral,0,46-60
8a4740ee53,I don`t want to sit at home,negative,-1,60-70
d66f920dbd,wishing,positive,1,70-100
64f91449b7,concert tonight  chackin out and not coming tomorrow!,neutral,0,0-20
53dc5649da,what happened? I thought you were coming back today....,neutral,0,21-30
f2f7763cfd,dammit,negative,-1,31-45
2abfe0decb,lol.,positive,1,46-60
7a7228dc2e,Still jealous,negative,-1,60-70
754ebd84b4,Me at Forever 21  Ethan couldn`t be there,negative,-1,70-100
fba4c01756,SAD,negative,-1,0-20
888304834,not easy!,negative,-1,21-30
88d8e96213,Wow what a beautiful pictur,positive,1,31-45
38b762e325,Looks good,positive,1,46-60
94e82d1574,"'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",neutral,0,60-70
c10f52f160,"just about to go home. I`m usually `mr. positive` but this has been one of those daze. well, 15 mins until tomorrow!",neutral,0,70-100
7e66ca1a42,but you always have lee. Let`s go to Paris,neutral,0,0-20
697887b4a1,a nice,positive,1,21-30
1a1c392802,having lots of fun,positive,1,31-45
95b9338e05,Bouncing Rush makes me feel nauseous,negative,-1,46-60
b0b24ed515,Lovely day for it,positive,1,60-70
d31f708485,playing singstar without my fave duetter,negative,-1,70-100
200f31449b,i like,positive,1,0-20
3aae3dab5c,That`s just weird... :\,negative,-1,21-30
8415e9b138,im a good daughter,positive,1,31-45
7a4a97fba9,That`s NOT cool,negative,-1,46-60
e3a441b9eb,alwas helps.,positive,1,60-70
32ffcb07c4,"lacking,",negative,-1,70-100
0ef15a1349,cool,positive,1,0-20
2a98bd4240,Good,positive,1,21-30
13dcb0f346,i think it`s under a honeymoon by the good life -- either that or it`s under a honey moon by joseph arthur.,neutral,0,31-45
3c8e8d1940,swollen.,negative,-1,46-60
a33b610db4,it was hours ago i came in.... and it`s only now i realised when i went to buy something online,neutral,0,60-70
1f42d08f3e,oh just referring to our lil exchange on LJ with regards to twitter archive postings.,neutral,0,70-100
02e6423e39,Don`t act like u don`t know.,negative,-1,0-20
9c2b1313af,best,positive,1,21-30
51c2d21362,! I`m scared of him,negative,-1,31-45
16370c0a2e,missing,negative,-1,46-60
edeeaa9756,mean!,negative,-1,60-70
feec8aa27b,"not doing so good,",negative,-1,70-100
8542ba9b94,"back soon, need to run to the shops and cut the grass",neutral,0,0-20
6912e77231,I`m up. I have a plan to transform my bedroom today. Random.,neutral,0,21-30
e6c988afb8,Missing,negative,-1,31-45
9652c18d7d,thats another sponsor,neutral,0,46-60
df9882c24d,stuck,negative,-1,60-70
22a8a4639e,sad.,negative,-1,70-100
ee9df322d1,Sorr,negative,-1,0-20
d9107173c4,is home alone.. Doing hw,neutral,0,21-30
7082999a93,live in poverty.,negative,-1,31-45
cf29e364fe,not going well,negative,-1,46-60
ea567e664a,uploading all my bamboozle pictures of facebook,neutral,0,60-70
912bbdea65,congratulations,positive,1,70-100
060d8bb5d5,I miss it there,negative,-1,0-20
a07b1d9eea,"Woke Up,I Wanna Stay In My bed",neutral,0,21-30
18f60b8879,wack.,negative,-1,31-45
6abd11b766,"It would be great if those VIPS were for some acts I`d enjoy seeing, but noooo.",neutral,0,46-60
faaf5f743d,Wish I could make it too!!! I hate my commute sometimes,neutral,0,60-70
7311789bcc,hopefully i can make some good tips,positive,1,70-100
726e099885,d there wasn`t a chance,negative,-1,0-20
56d742e6bc,Hates,negative,-1,21-30
65ffd159b2,Thanks for the support,positive,1,31-45
0b64c5977e,there`s really no android twitter app of Tweetie`s calibre,neutral,0,46-60
151bba80ca,lovely,positive,1,60-70
0ec5989a18,Nyappy mother`s day to your mom`s.,positive,1,70-100
2f3ff51870,yeah.... and im gonna take ur picture off my ipod baby..,neutral,0,0-20
c2fc42a9ff,traumatizing,negative,-1,21-30
09c0bef389,lol same here....wish there was a way to microsize everything...lol,neutral,0,31-45
72cfb17265,fail),negative,-1,46-60
cbbe4f2dd4,glad,positive,1,60-70
9856eea986,About to have dinner and then an evening of playing cards. Already packed and ready to head home tomorrow   Do we have to go home?,neutral,0,70-100
4f6c17bae7,im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative,-1,0-20
fa1385e537,. Tomorrow will be tough!,negative,-1,21-30
b41f647910,miss,negative,-1,31-45
74e92f4188,i`m glad,positive,1,46-60
4e6eb888c1,Thanks,positive,1,60-70
315d2392c9,i hope,positive,1,70-100
1baeebaf86,"well,",positive,1,0-20
216e541532,nah jkin he`s hot! so... bored now,neutral,0,21-30
f383ad9856,Ahhh i`m sqeaky clean and fresh. Even though i`m wearing dirty clothes  I love Two and a Half Men - it`s amazing!,positive,1,31-45
2461db68e0,yes i have read them many times.,neutral,0,46-60
9ec17fe80c,Cuz you play a grown up on Twitter?,neutral,0,60-70
034f2e2104,i am living in ignorance,negative,-1,70-100
f09816a243,nope... it is telling you that you want cameo creams,neutral,0,0-20
6a9023f1af,AWWWW  we`re gonna miss you!,negative,-1,21-30
afca91dc92,its a relaxing place,positive,1,31-45
cdcaac066e,he couldn`t do it should have cost his part.,neutral,0,46-60
edde759bde,lovely,positive,1,60-70
781d900e89,. Sorry,negative,-1,70-100
8aacb54f42,dammit,negative,-1,0-20
6172153918,it was amazing,positive,1,21-30
486806238c,@ Barbs trying to figure out y the dsl aint connecting. I need my google. Going home to my computer if it don`t start working soon. SMH,neutral,0,31-45
8e26c8c6e8,sick and sad ..,negative,-1,46-60
0be8e9f2fd,Seems really quiet tonight...am jealous of those who are clearly having a more exciting life than me   Off to bed I think...,neutral,0,60-70
8df4e78879,Really wishes he had some spare cash to buy the new Punch Out for Wii,negative,-1,70-100
9843ecd416,not going,negative,-1,0-20
33596d8109,So sorry,negative,-1,21-30
cf0e868f70,I feel for you  I hope it`s a smooth flight. Be safe,positive,1,31-45
82215b50d4,Can`t sleep..,negative,-1,46-60
150ebb41ba,sad.,negative,-1,60-70
1689a46690,sweet dreams,positive,1,70-100
0d709a4c51,hay wats ur AIM? we should chat,neutral,0,0-20
17775140c5,. Okay kool... I might be touring all summer long but we can make it happen!,neutral,0,21-30
3b0e6c2c55,PAIN.,negative,-1,31-45
9602407df9,"Time to watch OP, then some Dead Like Me, then sleep.",neutral,0,46-60
a53c829bee,Having dinner with my grandma since I couldn`t be with my mum.,neutral,0,60-70
d681f0dfbc,haha thanks  its for history and its on how the invention of television has influence america lol,positive,1,70-100
c81e21ffd8,yea so wassup,neutral,0,0-20
2839a4d1d8,Stupid,negative,-1,21-30
5b747a13f6,Shopped til i dropped....come bac sunshine i miss u,negative,-1,31-45
b1fd9116e3,Like,positive,1,46-60
c628741a80,Thank you   I`ve had anxiety issues,neutral,0,60-70
d2c66b666d,Around 3 hours left until a 3 day weekend and I have waaaay too much work to do.,neutral,0,70-100
954ab76021,loved!,positive,1,0-20
996630f6a0,"there were attempts to somehow extend inner classes, which would be close to #closure, can`t find the ref ATM",neutral,0,21-30
0b2c0c6522,Yes! Join us! All we require is a cupcake donation...,neutral,0,31-45
5fbd854b80,hard,negative,-1,46-60
443d30a0ba,terrible headache and super swollen and puffy eyes! i dont think im going out today.ugh!,negative,-1,60-70
17f4db5ddf,Can`t access your site!,neutral,0,70-100
35e2ce08fc,Sun is shinning.........at last,positive,1,0-20
2b6017f8f5,"slowest train ever,",negative,-1,21-30
fbba87adcf,nup no cd either.. just a whole bunch of zeros and ones you can have for free,neutral,0,31-45
5cc8486398,My graduation day... And i feel like a failure...,neutral,0,46-60
8f74422345,ops   that lol wasnt supposed to got to twitter,neutral,0,60-70
03f9f6f798,I don`t think I`ve ever been so tierd in my life.U,negative,-1,70-100
df120c16ce,What are u going to do today my girl?,neutral,0,0-20
7f0cdc1ac1,why doesnt he want me anymore,negative,-1,21-30
c8ac0b9545,bad hair day,negative,-1,31-45
bc879a25b0,headache,negative,-1,46-60
c3bdaf65c9,sorry,negative,-1,60-70
fa82c3881c,"I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",neutral,0,70-100
6cb03d7c46,mozart`s requiem!,neutral,0,0-20
4344cafbdc,"i think i am a bit, in love with his creations and wit but not that physically attracted to him although he has great style",neutral,0,21-30
e573de5429,thanks for another great day!,positive,1,31-45
4f9abe51eb,huh?,negative,-1,46-60
3ca79f00a1,"OHSHNAPSSS. is she pissed at blair as usual ? hahah. & yeeeah, i bake cookies",neutral,0,60-70
1fce3e2d7b,no bueno.  hollykins needs to feel better asap.  p.s. i miss you.  you done with uni soon aren`t you?  SOPROUDOFYO,neutral,0,70-100
21c1915272,awesome,positive,1,0-20
efa98d8489,happy,positive,1,21-30
7c59eb38ea,<---My expression watching this again: http://tinyurl.com/eqbwe,neutral,0,31-45
e69a965399,Stupid,negative,-1,46-60
2f1cd44ea2,I didn`t want to tell you but I think it`s your body odour,negative,-1,60-70
0a91a64e53,nice beta for easports still no news on the online for madden,neutral,0,70-100
a5fbb6fbe8,bad,negative,-1,0-20
a63858d0d8,missed,negative,-1,21-30
3e4b3ec6a6,Unfortunately,negative,-1,31-45
be6c6fa1b5,fun,positive,1,46-60
271c145699,Discrimination is not a bad thing.,positive,1,60-70
4dd72d3713,sure i can talk....the fabulous **** part though is out  sorry dear,neutral,0,70-100
63a116ae1b,"tease,",negative,-1,0-20
167b97c32a,Just got back from working out. I`m feeling pretty good.,positive,1,21-30
9fd51c9c2c,Ahhh My Satz blend didn`t save,neutral,0,31-45
d7a7afa0a2,"So!!! Why should that matter? I bet you would be GREAT at it! I do!!! It`s what you love, right? Why not go for it!",positive,1,46-60
2331d16c42,Thank the heavens.,positive,1,60-70
f7aa8dcfb8,My ear are popping.,neutral,0,70-100
4efc7222ad,bad,negative,-1,0-20
925e61d3d8,no answer back.,negative,-1,21-30
07e2021536,Catching up on 2 weeks of LOST and Grey`s!!    House is quiet again.,neutral,0,31-45
ff0112e0e7,me smile.,positive,1,46-60
15f47296e2,I`m kinda o sick n tired,negative,-1,60-70
eba1f29fb0,boo.,negative,-1,70-100
57dcad6611,hey Phillll! Wazzuppppp?!,neutral,0,0-20
4e85f6e9b0,missed out,negative,-1,21-30
e5b5debcdc,.great.,positive,1,31-45
2a2fd0848d,"finally gone to the beach, yeaaaah!",positive,1,46-60
98ef34a9f4,awesome,positive,1,60-70
e68a0375b2,"last weekday of doing nothing, school starts next week!!!",neutral,0,70-100
be8ba96aca,Gorgeous GIRL!,positive,1,0-20
e6eb0f8e54,hysterical,positive,1,21-30
e364d5cdd1,"ok, i have to turn off all of my twitter device updates until i get a new battery. phone goes from fully charged to dead in about 5 hours",neutral,0,31-45
a5d4af0d80,michelle is a hot mama with chichis grande,neutral,0,46-60
4ccb7ef67c,you do rock that much,positive,1,60-70
a82816a060,no one I know likes boiled peanuts t.,neutral,0,70-100
331663d438,loved,positive,1,0-20
ae8fd767fc,ugh! These **** tonsils.,negative,-1,21-30
61e04b8f6e,Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took,neutral,0,31-45
cc0bc2a05d,"bless,",positive,1,46-60
e553176c2a,good fun,positive,1,60-70
762b9211cf,lost,negative,-1,70-100
241ece149d,though that isn`t going so well.,negative,-1,0-20
716301c33e,Hoooray!  I`m hooked already,neutral,0,21-30
119bbd840c,good,positive,1,31-45
6beb4754f0,I agree. Everybody would`ve been excited and then it goes... ohhhh nooooo..... MS screws up again..,neutral,0,46-60
b8fbbf1936,Edge left me off the contributors list in this month`s issue.,neutral,0,60-70
7314b068f7,"ooo Growl and Yummy time coming soon for you too huh oh yeah, I have been hunting for a combo tshirt, think I can find one?  NO",neutral,0,70-100
80a24991b3,im back to this z-index problem...again,negative,-1,0-20
0549e452ec,so bored at work...,negative,-1,21-30
ebeea1f86c,hating,negative,-1,31-45
d35ae0cfa5,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,neutral,0,46-60
4f09c42f8b,'They' being the husband or the girl?,neutral,0,60-70
a8f6fc8b5a,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,neutral,0,70-100
fcfa10681f,sucks!!,negative,-1,0-20
b04bbb81c9,Hi to one kiwi artist from another kiwi artis,neutral,0,21-30
a88de8cc26,Happy Mother`s Day,positive,1,31-45
289317384e,oooo ok   why  havent you accepted my friends reque,neutral,0,46-60
bfa9cdee68,sorry,negative,-1,60-70
5210cc55ae,no,neutral,0,70-100
ea25722a23,love good causes,positive,1,0-20
f3a5b39195,Not available in my area,negative,-1,21-30
ba4bcf57b5,Its Friday! Only 5 more hours until I`m free!.....until tomorrow.  oh well,neutral,0,31-45
532d442071,meeting just in time that iï¿½m trying to win something  prize`s friday!,neutral,0,46-60
1b9afa81bf,cramps,negative,-1,60-70
3fd7a35f32,thank you,positive,1,70-100
c029d4a557,"`s plans didn`t go as followed, but its ok",neutral,0,0-20
19af686703,_what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?,neutral,0,21-30
4d97f4be67,where is the rain please come out,neutral,0,31-45
b5a110f491,My pleasure,neutral,0,46-60
a834cef9c6,FML,negative,-1,60-70
e6801164bc,"funny,",positive,1,70-100
687ee0bd2d,grouchy,negative,-1,0-20
e20b9a322f,worse.,negative,-1,21-30
b922b8b866,I don`t have the app that does it,neutral,0,31-45
84747e4e05,would help me study for the aptitude tests,positive,1,46-60
ce4a3df3a9,out for supper tonight with kurumi in 10 minutes,neutral,0,60-70
407f226cdb,cute.,positive,1,70-100
7ce085e1ef,Loved,positive,1,0-20
f763af7a90,hi mariah,neutral,0,21-30
4598e31e32,_Yours13 I`m not at home with my cats right now!,neutral,0,31-45
153027be1c,my inbox is still empty,negative,-1,46-60
dd9b922aad,I`m such a rebel!,negative,-1,60-70
3f54e1d2cb,.i`m sorry,negative,-1,70-100
4cd893fb53,nice,positive,1,0-20
5caaa15e27,Exam 1 today. Going to get my license renewed  The birthday is getting closer!,neutral,0,21-30
1f3cab50fc,love!!,positive,1,31-45
f2e20448fa,Thinks its gonna rain,neutral,0,46-60
4f0ab06d15,good.,positive,1,60-70
b4083313e2,"Yrbook signing w/ evryone was fun, I`m gna miss evrything",neutral,0,70-100
a2623622cc,lost,negative,-1,0-20
66cb61f78f,so not close enough that I could run out and get one,neutral,0,21-30
2209fb4785,That was stone cold   Crazy.,negative,-1,31-45
4568211cd0,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,neutral,0,46-60
89ff9a9119,they were so pretty,positive,1,60-70
f589e82592,Senior`s last day.,neutral,0,70-100
b36197ce92,.no one will help me,negative,-1,0-20
33889dffc9,thanks,positive,1,21-30
9cba8bf464,Thanks,positive,1,31-45
cba675bd52,"- we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!",neutral,0,46-60
6b12692b8d,Has lost his vocie and Adele is laughing at me LOL and still wondering why I`m in college on me week off,neutral,0,60-70
04510889b6,oh sorry! not getting all my replies  nothing against you.,negative,-1,70-100
f44f3ff9a8,"Pray for my Uncle,",positive,1,0-20
5bae99f344,"! Gonna scare Rachel with Quarantine tonight, this shall be fun",neutral,0,21-30
